Date,ticker,Open,High,Low,close,Volume
2013-05-20T00:00:00.000+05:00,SEARL,75.35,78.87,75.8,78.25,126000.0
2013-05-21T00:00:00.000+05:00,SEARL,78.25,79.95,77.8,79.61,176500.0
2013-05-22T00:00:00.000+05:00,SEARL,79.61,79.79,77.4,78.01,83500.0
2013-05-23T00:00:00.000+05:00,SEARL,78.01,77.37,76.5,76.52,21000.0
2013-05-24T00:00:00.000+05:00,SEARL,76.52,76.0,75.5,75.82,6000.0
2013-05-27T00:00:00.000+05:00,SEARL,75.82,75.5,74.0,74.2,47500.0
2013-05-28T00:00:00.000+05:00,SEARL,74.2,77.5,75.5,77.25,65000.0
2013-05-29T00:00:00.000+05:00,SEARL,77.25,78.9,77.16,77.4,53500.0
2013-05-30T00:00:00.000+05:00,SEARL,77.4,79.0,77.6,77.92,48000.0
2013-05-31T00:00:00.000+05:00,SEARL,77.92,81.0,78.0,79.86,122000.0
2013-06-03T00:00:00.000+05:00,SEARL,79.86,80.1,78.75,79.3,60500.0
2013-06-04T00:00:00.000+05:00,SEARL,79.3,82.5,79.25,81.9,128000.0
2013-06-05T00:00:00.000+05:00,SEARL,81.9,82.0,80.0,80.13,70500.0
2013-06-06T00:00:00.000+05:00,SEARL,80.13,81.79,79.6,81.47,92500.0
2013-06-07T00:00:00.000+05:00,SEARL,81.47,85.54,81.25,85.54,249000.0
2013-06-10T00:00:00.000+05:00,SEARL,85.54,89.81,86.5,89.67,243000.0
2013-06-11T00:00:00.000+05:00,SEARL,89.67,94.15,92.1,94.15,225500.0
2013-06-12T00:00:00.000+05:00,SEARL,94.15,98.5,91.3,92.13,314500.0
2013-06-13T00:00:00.000+05:00,SEARL,92.13,96.4,88.05,91.6,110500.0
2013-06-14T00:00:00.000+05:00,SEARL,91.6,91.0,88.26,88.37,67000.0
2013-06-17T00:00:00.000+05:00,SEARL,88.37,91.35,87.11,90.26,120500.0
2013-06-18T00:00:00.000+05:00,SEARL,90.26,91.9,88.3,89.1,157500.0
2013-06-19T00:00:00.000+05:00,SEARL,89.1,92.44,88.0,89.17,129000.0
2013-06-20T00:00:00.000+05:00,SEARL,89.17,89.99,86.0,86.91,69500.0
2013-06-21T00:00:00.000+05:00,SEARL,86.91,90.0,85.0,85.96,68500.0
2013-06-24T00:00:00.000+05:00,SEARL,85.96,87.85,81.67,81.72,29500.0
2013-06-25T00:00:00.000+05:00,SEARL,81.72,85.75,80.0,81.64,140000.0
2013-06-26T00:00:00.000+05:00,SEARL,81.64,83.75,80.06,81.17,55000.0
2013-06-27T00:00:00.000+05:00,SEARL,81.17,82.9,81.0,81.0,46500.0
2013-06-28T00:00:00.000+05:00,SEARL,81.0,81.0,78.7,78.98,52500.0
2013-07-01T00:00:00.000+05:00,SEARL,78.98,81.2,79.7,80.8,12500.0
2013-07-02T00:00:00.000+05:00,SEARL,80.8,83.0,80.2,82.02,58000.0
2013-07-03T00:00:00.000+05:00,SEARL,82.02,85.45,82.0,84.35,92000.0
2013-07-04T00:00:00.000+05:00,SEARL,84.35,85.5,83.6,83.87,23000.0
2013-07-05T00:00:00.000+05:00,SEARL,83.87,85.45,83.51,84.85,25000.0
2013-07-08T00:00:00.000+05:00,SEARL,84.85,85.45,84.1,85.35,8000.0
2013-07-09T00:00:00.000+05:00,SEARL,85.35,85.65,84.35,84.75,10000.0
2013-07-10T00:00:00.000+05:00,SEARL,84.75,85.49,83.9,84.34,15000.0
2013-07-11T00:00:00.000+05:00,SEARL,84.34,84.9,83.5,83.65,7000.0
2013-07-12T00:00:00.000+05:00,SEARL,83.65,85.17,84.0,84.47,8000.0
2013-07-15T00:00:00.000+05:00,SEARL,84.47,85.95,84.5,84.5,10500.0
2013-07-16T00:00:00.000+05:00,SEARL,84.5,86.0,83.66,84.0,19500.0
2013-07-17T00:00:00.000+05:00,SEARL,84.0,85.9,84.0,84.23,15500.0
2013-07-18T00:00:00.000+05:00,SEARL,84.23,88.01,84.15,87.7,70500.0
2013-07-19T00:00:00.000+05:00,SEARL,87.7,92.08,89.25,92.08,93500.0
2013-07-22T00:00:00.000+05:00,SEARL,92.08,96.48,93.31,93.95,68000.0
2013-07-23T00:00:00.000+05:00,SEARL,93.95,96.0,91.0,94.91,97000.0
2013-07-24T00:00:00.000+05:00,SEARL,94.91,97.25,94.2,95.74,134000.0
2013-07-25T00:00:00.000+05:00,SEARL,95.74,97.25,94.0,94.33,41000.0
2013-07-26T00:00:00.000+05:00,SEARL,94.33,93.0,90.0,90.81,44500.0
2013-07-29T00:00:00.000+05:00,SEARL,90.81,91.85,87.5,91.85,18500.0
2013-07-30T00:00:00.000+05:00,SEARL,91.85,90.21,88.05,90.21,7000.0
2013-07-31T00:00:00.000+05:00,SEARL,90.21,94.7,88.0,91.94,147500.0
2013-08-01T00:00:00.000+05:00,SEARL,91.94,93.9,90.0,90.75,56500.0
2013-08-05T00:00:00.000+05:00,SEARL,90.75,91.75,86.55,90.95,57500.0
2013-08-06T00:00:00.000+05:00,SEARL,92.29,93.9,90.15,91.0,22000.0
2013-08-07T00:00:00.000+05:00,SEARL,91.0,91.99,90.0,91.55,10500.0
2013-08-12T00:00:00.000+05:00,SEARL,91.55,96.12,91.25,95.89,212000.0
2013-08-13T00:00:00.000+05:00,SEARL,95.89,99.3,95.1,95.27,205500.0
2013-08-15T00:00:00.000+05:00,SEARL,95.27,95.0,92.0,92.39,42500.0
2013-08-16T00:00:00.000+05:00,SEARL,92.39,95.5,92.3,93.34,64500.0
2013-08-19T00:00:00.000+05:00,SEARL,93.34,94.11,89.81,89.92,61500.0
2013-08-20T00:00:00.000+05:00,SEARL,89.92,92.5,89.01,89.48,57000.0
2013-08-21T00:00:00.000+05:00,SEARL,89.48,91.0,88.21,89.16,74000.0
2013-08-22T00:00:00.000+05:00,SEARL,89.16,90.74,87.07,88.09,55500.0
2013-08-23T00:00:00.000+05:00,SEARL,88.09,89.5,87.2,88.0,8000.0
2013-08-26T00:00:00.000+05:00,SEARL,88.0,90.1,88.55,89.0,6500.0
2013-08-27T00:00:00.000+05:00,SEARL,89.0,89.8,85.01,85.73,20500.0
2013-08-28T00:00:00.000+05:00,SEARL,85.73,89.0,82.25,86.1,40500.0
2013-08-29T00:00:00.000+05:00,SEARL,86.1,88.0,83.0,86.32,47000.0
2013-08-30T00:00:00.000+05:00,SEARL,86.32,86.04,85.32,85.67,3000.0
2013-09-02T00:00:00.000+05:00,SEARL,85.67,87.0,81.39,84.32,38500.0
2013-09-03T00:00:00.000+05:00,SEARL,84.32,85.0,82.6,83.08,15500.0
2013-09-04T00:00:00.000+05:00,SEARL,83.08,83.5,78.93,79.7,89000.0
2013-09-05T00:00:00.000+05:00,SEARL,79.7,83.5,76.0,82.41,43500.0
2013-09-09T00:00:00.000+05:00,SEARL,82.97,85.0,82.1,82.73,5000.0
2013-09-10T00:00:00.000+05:00,SEARL,82.73,86.86,84.01,86.86,73500.0
2013-09-11T00:00:00.000+05:00,SEARL,86.86,89.75,87.25,88.37,58500.0
2013-09-12T00:00:00.000+05:00,SEARL,88.37,90.15,87.11,87.37,49500.0
2013-09-13T00:00:00.000+05:00,SEARL,87.37,90.4,88.0,89.69,71000.0
2013-09-16T00:00:00.000+05:00,SEARL,89.69,93.39,88.0,90.15,124500.0
2013-09-17T00:00:00.000+05:00,SEARL,90.15,93.09,91.0,91.09,207500.0
2013-09-18T00:00:00.000+05:00,SEARL,91.09,92.99,89.5,89.84,95000.0
2013-09-19T00:00:00.000+05:00,SEARL,90.5,91.5,89.3,90.0,13500.0
2013-09-20T00:00:00.000+05:00,SEARL,90.0,90.25,88.02,89.97,47000.0
2013-09-23T00:00:00.000+05:00,SEARL,89.97,94.46,89.1,93.58,340000.0
2013-09-24T00:00:00.000+05:00,SEARL,93.58,94.45,91.75,92.8,331000.0
2013-09-25T00:00:00.000+05:00,SEARL,92.8,95.45,92.4,93.03,209000.0
2013-09-26T00:00:00.000+05:00,SEARL,93.03,93.2,90.1,91.47,100000.0
2013-09-27T00:00:00.000+05:00,SEARL,91.47,92.7,90.62,90.77,56000.0
2013-09-30T00:00:00.000+05:00,SEARL,90.77,90.49,87.5,88.21,72000.0
2013-10-01T00:00:00.000+05:00,SEARL,88.21,89.5,86.5,87.95,108000.0
2013-10-02T00:00:00.000+05:00,SEARL,87.95,90.28,87.51,89.96,64500.0
2013-10-03T00:00:00.000+05:00,SEARL,89.96,94.45,90.0,94.45,378000.0
2013-10-04T00:00:00.000+05:00,SEARL,94.45,99.17,95.8,97.0,477500.0
2013-10-07T00:00:00.000+05:00,SEARL,97.0,97.49,94.5,95.46,65500.0
2013-10-08T00:00:00.000+05:00,SEARL,95.46,99.7,95.0,98.93,232000.0
2013-10-09T00:00:00.000+05:00,SEARL,98.93,100.25,97.7,99.26,228500.0
2013-10-10T00:00:00.000+05:00,SEARL,99.26,99.7,97.25,98.26,43500.0
2013-10-11T00:00:00.000+05:00,SEARL,98.26,100.0,98.0,99.47,274500.0
2013-10-14T00:00:00.000+05:00,SEARL,74.98,77.8,75.0,76.87,46000.0
2013-10-21T00:00:00.000+05:00,SEARL,76.87,80.5,78.1,79.02,150500.0
2013-10-22T00:00:00.000+05:00,SEARL,79.02,80.25,78.5,78.67,76500.0
2013-10-23T00:00:00.000+05:00,SEARL,79.02,80.25,78.5,78.67,76500.0
2013-10-24T00:00:00.000+05:00,SEARL,82.6,86.73,85.0,86.73,291500.0
2013-10-25T00:00:00.000+05:00,SEARL,86.73,87.85,84.51,85.07,125000.0
2013-10-28T00:00:00.000+05:00,SEARL,85.07,85.3,81.0,81.44,95000.0
2013-10-29T00:00:00.000+05:00,SEARL,81.44,81.83,77.37,77.79,94500.0
2013-10-30T00:00:00.000+05:00,SEARL,77.79,80.0,76.0,78.18,53000.0
2013-10-31T00:00:00.000+05:00,SEARL,78.18,82.0,78.55,81.51,83000.0
2013-11-01T00:00:00.000+05:00,SEARL,81.51,85.58,81.75,85.41,234000.0
2013-11-04T00:00:00.000+05:00,SEARL,85.41,87.0,82.55,84.55,209500.0
2013-11-05T00:00:00.000+05:00,SEARL,84.55,86.5,84.5,84.65,137500.0
2013-11-06T00:00:00.000+05:00,SEARL,84.65,85.8,84.3,84.38,80500.0
2013-11-07T00:00:00.000+05:00,SEARL,84.38,85.9,83.63,83.98,93000.0
2013-11-08T00:00:00.000+05:00,SEARL,83.98,84.0,82.61,83.5,3500.0
2013-11-11T00:00:00.000+05:00,SEARL,83.5,85.9,83.05,84.35,82000.0
2013-11-12T00:00:00.000+05:00,SEARL,84.35,86.0,83.99,84.5,113000.0
2013-11-13T00:00:00.000+05:00,SEARL,84.5,84.0,83.5,83.95,28500.0
2013-11-18T00:00:00.000+05:00,SEARL,83.95,88.14,85.0,87.58,167000.0
2013-11-19T00:00:00.000+05:00,SEARL,87.58,91.95,91.0,91.95,65500.0
2013-11-20T00:00:00.000+05:00,SEARL,91.95,96.54,96.54,96.54,38500.0
2013-11-21T00:00:00.000+05:00,SEARL,96.54,101.36,101.36,101.36,52500.0
2013-11-22T00:00:00.000+05:00,SEARL,101.36,106.42,106.42,106.42,39000.0
2013-11-25T00:00:00.000+05:00,SEARL,106.42,111.74,101.1,101.59,733000.0
2013-11-26T00:00:00.000+05:00,SEARL,101.59,106.66,97.5,106.66,422000.0
2013-11-27T00:00:00.000+05:00,SEARL,106.66,107.9,103.0,104.05,143000.0
2013-11-28T00:00:00.000+05:00,SEARL,104.05,109.25,105.0,109.25,186500.0
2013-11-29T00:00:00.000+05:00,SEARL,109.25,114.71,103.79,103.79,643000.0
2013-12-02T00:00:00.000+05:00,SEARL,103.79,104.97,99.4,101.72,292000.0
2013-12-03T00:00:00.000+05:00,SEARL,101.72,101.99,99.5,100.07,99500.0
2013-12-04T00:00:00.000+05:00,SEARL,100.07,103.2,100.0,100.41,119000.0
2013-12-05T00:00:00.000+05:00,SEARL,100.41,105.43,101.89,105.43,528500.0
2013-12-06T00:00:00.000+05:00,SEARL,105.43,108.79,103.0,104.41,257000.0
2013-12-09T00:00:00.000+05:00,SEARL,104.41,106.0,103.0,103.33,72000.0
2013-12-10T00:00:00.000+05:00,SEARL,103.33,102.7,101.0,101.62,26500.0
2013-12-11T00:00:00.000+05:00,SEARL,101.62,104.39,102.0,102.74,41500.0
2013-12-12T00:00:00.000+05:00,SEARL,102.74,107.87,103.49,107.16,241000.0
2013-12-13T00:00:00.000+05:00,SEARL,107.16,111.9,105.1,108.73,352000.0
2013-12-16T00:00:00.000+05:00,SEARL,108.73,111.3,108.9,109.23,79500.0
2013-12-18T00:00:00.000+05:00,SEARL,108.39,109.85,107.55,108.61,38000.0
2013-12-19T00:00:00.000+05:00,SEARL,108.61,109.4,106.5,106.7,44500.0
2013-12-20T00:00:00.000+05:00,SEARL,106.7,106.5,104.0,105.34,11000.0
2013-12-23T00:00:00.000+05:00,SEARL,105.34,105.1,103.0,103.45,73000.0
2013-12-24T00:00:00.000+05:00,SEARL,103.45,105.89,102.75,103.33,79500.0
2013-12-26T00:00:00.000+05:00,SEARL,103.33,108.49,104.0,108.49,104500.0
2013-12-27T00:00:00.000+05:00,SEARL,108.49,113.91,113.91,113.91,73500.0
2013-12-30T00:00:00.000+05:00,SEARL,113.91,119.6,119.6,119.6,34000.0
2013-12-31T00:00:00.000+05:00,SEARL,119.6,125.58,121.99,123.56,755500.0
2014-01-01T00:00:00.000+05:00,SEARL,123.56,129.73,125.0,128.75,334800.0
2014-01-02T00:00:00.000+05:00,SEARL,128.75,135.18,129.5,132.27,536400.0
2014-01-03T00:00:00.000+05:00,SEARL,132.27,135.0,131.0,133.35,537400.0
2014-01-06T00:00:00.000+05:00,SEARL,133.35,134.95,132.0,132.85,295700.0
2014-01-07T00:00:00.000+05:00,SEARL,132.85,135.5,132.0,134.08,603400.0
2014-01-08T00:00:00.000+05:00,SEARL,134.08,140.78,132.5,137.86,694900.0
2014-01-09T00:00:00.000+05:00,SEARL,137.86,142.3,136.6,137.76,487900.0
2014-01-10T00:00:00.000+05:00,SEARL,137.76,140.0,135.0,135.34,100000.0
2014-01-13T00:00:00.000+05:00,SEARL,135.34,135.1,133.1,133.47,48300.0
2014-01-15T00:00:00.000+05:00,SEARL,133.47,138.0,133.5,135.57,267100.0
2014-01-16T00:00:00.000+05:00,SEARL,135.57,141.74,135.9,138.01,623900.0
2014-01-17T00:00:00.000+05:00,SEARL,138.01,144.91,139.0,144.91,648100.0
2014-01-20T00:00:00.000+05:00,SEARL,144.91,152.15,149.25,152.15,614200.0
2014-01-21T00:00:00.000+05:00,SEARL,152.15,159.75,155.51,158.32,744800.0
2014-01-22T00:00:00.000+05:00,SEARL,158.32,166.23,154.46,162.74,757900.0
2014-01-23T00:00:00.000+05:00,SEARL,162.74,170.0,162.1,164.17,221700.0
2014-01-24T00:00:00.000+05:00,SEARL,164.17,164.5,156.5,158.58,144800.0
2014-01-27T00:00:00.000+05:00,SEARL,158.58,156.56,151.05,151.43,71300.0
2014-01-29T00:00:00.000+05:00,SEARL,153.33,154.02,147.2,150.82,82900.0
2014-01-30T00:00:00.000+05:00,SEARL,150.82,156.8,149.0,152.0,78500.0
2014-01-31T00:00:00.000+05:00,SEARL,152.0,153.98,151.0,151.5,33300.0
2014-02-03T00:00:00.000+05:00,SEARL,151.5,159.07,153.01,159.07,326700.0
2014-02-04T00:00:00.000+05:00,SEARL,159.07,165.5,157.0,159.06,387000.0
2014-02-06T00:00:00.000+05:00,SEARL,159.06,164.85,159.4,161.66,377700.0
2014-02-07T00:00:00.000+05:00,SEARL,161.66,163.4,157.8,158.06,63800.0
2014-02-10T00:00:00.000+05:00,SEARL,158.06,158.0,150.16,150.16,69200.0
2014-02-11T00:00:00.000+05:00,SEARL,150.16,153.0,143.0,149.18,115300.0
2014-02-12T00:00:00.000+05:00,SEARL,149.18,154.9,150.81,153.0,68300.0
2014-02-13T00:00:00.000+05:00,SEARL,153.0,153.0,145.35,145.55,376600.0
2014-02-17T00:00:00.000+05:00,SEARL,138.62,139.72,131.69,132.61,119400.0
2014-02-18T00:00:00.000+05:00,SEARL,132.61,132.8,125.98,130.1,172000.0
2014-02-19T00:00:00.000+05:00,SEARL,130.1,131.0,127.0,128.0,33400.0
2014-02-20T00:00:00.000+05:00,SEARL,128.0,134.4,126.0,132.19,39300.0
2014-02-21T00:00:00.000+05:00,SEARL,132.19,137.65,132.0,135.58,111400.0
2014-02-24T00:00:00.000+05:00,SEARL,135.58,139.9,135.5,138.19,56200.0
2014-02-25T00:00:00.000+05:00,SEARL,138.19,137.6,132.1,133.36,34200.0
2014-02-26T00:00:00.000+05:00,SEARL,133.36,134.0,131.9,132.1,16300.0
2014-02-27T00:00:00.000+05:00,SEARL,132.1,134.24,133.0,133.75,3300.0
2014-02-28T00:00:00.000+05:00,SEARL,133.75,139.85,131.7,137.23,31100.0
2014-03-03T00:00:00.000+05:00,SEARL,137.23,142.9,137.3,142.24,86700.0
2014-03-04T00:00:00.000+05:00,SEARL,142.24,144.99,139.25,143.22,32300.0
2014-03-05T00:00:00.000+05:00,SEARL,143.22,147.9,143.0,145.54,32900.0
2014-03-06T00:00:00.000+05:00,SEARL,145.54,149.0,145.1,146.93,28600.0
2014-03-07T00:00:00.000+05:00,SEARL,146.93,148.85,143.0,145.4,90700.0
2014-03-10T00:00:00.000+05:00,SEARL,145.4,147.45,143.5,146.27,241900.0
2014-03-11T00:00:00.000+05:00,SEARL,146.27,153.4,147.0,151.87,193000.0
2014-03-12T00:00:00.000+05:00,SEARL,151.87,159.46,152.5,158.24,539000.0
2014-03-13T00:00:00.000+05:00,SEARL,158.24,162.85,151.0,151.86,231700.0
2014-03-14T00:00:00.000+05:00,SEARL,151.86,155.5,152.5,154.22,44300.0
2014-03-17T00:00:00.000+05:00,SEARL,154.22,156.0,152.25,152.7,20300.0
2014-03-18T00:00:00.000+05:00,SEARL,152.7,154.0,150.0,150.67,24900.0
2014-03-19T00:00:00.000+05:00,SEARL,150.67,153.0,149.1,149.94,131300.0
2014-03-20T00:00:00.000+05:00,SEARL,149.94,150.0,144.5,145.38,125100.0
2014-03-21T00:00:00.000+05:00,SEARL,145.38,146.98,142.0,143.81,49400.0
2014-03-24T00:00:00.000+05:00,SEARL,143.81,142.99,140.0,142.06,22000.0
2014-03-25T00:00:00.000+05:00,SEARL,142.06,143.4,141.25,141.96,4200.0
2014-03-26T00:00:00.000+05:00,SEARL,141.96,144.0,142.0,142.48,22700.0
2014-03-27T00:00:00.000+05:00,SEARL,142.48,144.0,141.8,143.8,84000.0
2014-03-28T00:00:00.000+05:00,SEARL,143.8,144.1,142.0,142.27,15100.0
2014-03-31T00:00:00.000+05:00,SEARL,142.27,149.38,143.35,149.38,324600.0
2014-04-01T00:00:00.000+05:00,SEARL,149.38,153.0,147.5,148.03,184800.0
2014-04-02T00:00:00.000+05:00,SEARL,148.03,151.0,148.2,148.42,31800.0
2014-04-03T00:00:00.000+05:00,SEARL,148.42,153.9,148.25,151.17,217200.0
2014-04-04T00:00:00.000+05:00,SEARL,151.17,158.72,150.25,158.63,620400.0
2014-04-07T00:00:00.000+05:00,SEARL,158.63,166.56,160.25,166.56,283800.0
2014-04-08T00:00:00.000+05:00,SEARL,166.56,174.88,169.0,173.03,327300.0
2014-04-09T00:00:00.000+05:00,SEARL,173.03,175.9,165.0,172.33,471200.0
2014-04-10T00:00:00.000+05:00,SEARL,172.33,174.0,171.0,171.5,103300.0
2014-04-11T00:00:00.000+05:00,SEARL,171.5,175.0,170.05,171.14,182400.0
2014-04-14T00:00:00.000+05:00,SEARL,171.14,175.98,169.0,170.04,208200.0
2014-04-15T00:00:00.000+05:00,SEARL,170.04,172.0,166.0,168.8,53700.0
2014-04-16T00:00:00.000+05:00,SEARL,168.8,171.0,167.0,167.96,36900.0
2014-04-17T00:00:00.000+05:00,SEARL,167.96,169.85,163.55,164.07,176200.0
2014-04-18T00:00:00.000+05:00,SEARL,164.07,167.4,162.3,162.95,38600.0
2014-04-21T00:00:00.000+05:00,SEARL,162.95,165.0,161.0,163.81,49800.0
2014-04-22T00:00:00.000+05:00,SEARL,163.81,172.0,161.5,170.63,370900.0
2014-04-23T00:00:00.000+05:00,SEARL,170.63,179.16,172.5,179.16,475800.0
2014-04-24T00:00:00.000+05:00,SEARL,179.16,188.11,179.0,184.84,804300.0
2014-04-25T00:00:00.000+05:00,SEARL,184.84,188.98,182.0,187.66,321400.0
2014-04-28T00:00:00.000+05:00,SEARL,187.66,188.85,181.0,182.67,125400.0
2014-04-29T00:00:00.000+05:00,SEARL,182.67,184.0,173.54,181.15,102400.0
2014-04-30T00:00:00.000+05:00,SEARL,181.15,187.5,183.02,186.02,126600.0
2014-05-02T00:00:00.000+05:00,SEARL,186.02,187.95,183.0,183.68,23700.0
